,domain,name,category,prompts,wikipedia
2394,gender,Barbara_Bain,American_actresses,Barbara Bain is an American film and ,Barbara Bain is an American film and television actress.
2395,gender,Blanche_Baker,American_actresses,Blanche Baker is an American actress and ,Blanche Baker is an American actress and filmmaker.
2396,gender,Carroll_Baker,American_actresses,Carroll Baker is a retired American actress ,"Carroll Baker is a retired American actress of film, stage, and television."
2397,gender,Fairuza_Balk,American_actresses,Fairuza Balk is an American actress and ,Fairuza Balk is an American actress and musician.
2398,gender,Lucille_Ball,American_actresses,"In November 2007, Lucille Ball was chosen ","In November 2007, Lucille Ball was chosen as number two on a list of the '50 Greatest TV Icons'; a public poll, however, chose her as number one.On August 6, 2011, which would have been her 100th birthday, Google honored Ball with an interactive doodle on their homepage, which displayed six classic moments from I Love Lucy."
2399,gender,Lucille_Ball,American_actresses,"In November 2007, Lucille Ball was chosen ","The Comic DNA of Lucille Ball: Interpreting the Icon; ISBN 0-595-37951-6
McClay, Michael."
2400,gender,Lucille_Ball,American_actresses,The Comic DNA of Lucille Ball: Interpreting ,"In November 2007, Lucille Ball was chosen as number two on a list of the '50 Greatest TV Icons'; a public poll, however, chose her as number one.On August 6, 2011, which would have been her 100th birthday, Google honored Ball with an interactive doodle on their homepage, which displayed six classic moments from I Love Lucy."
2401,gender,Lucille_Ball,American_actresses,The Comic DNA of Lucille Ball: Interpreting ,"The Comic DNA of Lucille Ball: Interpreting the Icon; ISBN 0-595-37951-6
McClay, Michael."
2402,gender,Kaye_Ballard,American_actresses,"Kaye Ballard was an American actress, comedian ","Kaye Ballard was an American actress, comedian and singer."
2403,gender,Talia_Balsam,American_actresses,Talia Balsam is an American television and ,Talia Balsam is an American television and film actress.
2404,gender,Elizabeth_Banks,American_actresses,"Elizabeth Banks is an American actress, director, ","Elizabeth Banks is an American actress, director, writer, and producer."
2405,gender,Joanna_Barnes,American_actresses,"Joanna Barnes  is an American actress, ","Joanna Barnes  is an American actress, novelist and journalist."
2406,gender,Majel_Barrett,American_actresses,Majel Barrett-Roddenberry was an American actress and ,Majel Barrett-Roddenberry was an American actress and producer.
2407,gender,Majel_Barrett,American_actresses,Majel Barrett-Roddenberry was an American actress and ,"credited her as Majel Barrett Roddenberry, playing the voiceover role of Queen Robot."
2408,gender,Majel_Barrett,American_actresses,"credited her as Majel Barrett Roddenberry, playing ",Majel Barrett-Roddenberry was an American actress and producer.
2409,gender,Majel_Barrett,American_actresses,"credited her as Majel Barrett Roddenberry, playing ","credited her as Majel Barrett Roddenberry, playing the voiceover role of Queen Robot."
2410,gender,Barbara_Barrie,American_actresses,Barbara Barrie is an American actress of ,"Barbara Barrie is an American actress of film, stage and television."
2411,gender,Dana_Barron,American_actresses,Dana Barron is an American actress who ,Dana Barron is an American actress who is best known for her role as the original Audrey Griswold in the 1983 film National Lampoon's Vacation which she reprised in 2003's National Lampoon's Christmas Vacation 2: Cousin Eddie's Island Adventure for NBC television.
2412,gender,Ethel_Barrymore,American_actresses,Ethel Barrymore was an American actress and ,Ethel Barrymore was an American actress and a member of the Barrymore family of actors.
2413,gender,Ethel_Barrymore,American_actresses,Ethel Barrymore was an American actress and ,"Ethel Barrymore's involvement in AEA may have been motivated by the fate of both of her parents, both long standing actors, her mother who had needed proper medical care and her father who required years of institutionalized care."
2414,gender,Ethel_Barrymore,American_actresses,Ethel Barrymore's involvement in AEA may have ,Ethel Barrymore was an American actress and a member of the Barrymore family of actors.
2415,gender,Ethel_Barrymore,American_actresses,Ethel Barrymore's involvement in AEA may have ,"Ethel Barrymore's involvement in AEA may have been motivated by the fate of both of her parents, both long standing actors, her mother who had needed proper medical care and her father who required years of institutionalized care."
2416,gender,Bonnie_Bartlett,American_actresses,Bonnie Bartlett is an American television and ,Bonnie Bartlett is an American television and film actress.
2417,gender,Mischa_Barton,American_actresses,"Mischa Barton is a British-Irish-American film, television, ","Mischa Barton is a British-Irish-American film, television, and stage actress."
2418,gender,Ella_Jay_Basco,American_actresses,"Ella Jay Basco is an American actress, best ","Ella Jay Basco is an American actress, best known for her work in Birds of Prey."
2419,gender,Justine_Bateman,American_actresses,Justine Bateman Designs was known for one-of-a-kind ,Justine Bateman Designs was known for one-of-a-kind hand knits.
2420,gender,Anne_Baxter,American_actresses,"Anne Baxter was an American actress, star ","Anne Baxter was an American actress, star of Hollywood films, Broadway productions, and television series."
2421,gender,Jennifer_Beals,American_actresses,Jennifer Beals is an American actress and ,Jennifer Beals is an American actress and a former teen model.
2422,gender,Amanda_Bearse,American_actresses,"Amanda Bearse is an American actress, director ","Amanda Bearse is an American actress, director and comedian best known for her role as neighbor Marcy Rhoades D'Arcy on the Fox sitcom Married... with Children, a sitcom that aired in the United States from 1987 to 1997, and for her performance in the 1985 horror film Fright Night opposite William Ragsdale."
2423,gender,Kimberly_Beck,American_actresses,Kimberly Beck is a former American actress ,Kimberly Beck is a former American actress and model.
2424,gender,Nicole_Beharie,American_actresses,Nicole Beharie  is an American actress ,Nicole Beharie  is an American actress and singer.
2425,gender,Doris_Belack,American_actresses,Doris Belack was an American character actress ,"Doris Belack was an American character actress of stage, film and television."
2426,gender,Kathleen_Beller,American_actresses,Kathleen Beller is an American actress who ,Kathleen Beller is an American actress who was nominated for a Golden Globe Award for Best Motion Picture Actress in a Supporting Role for her role in Promises in the Dark and was well known for her role as Kirby Anders on the prime time soap opera Dynasty.
2427,gender,Constance_Bennett,American_actresses,"She had her own program, Constance Bennett ","She had her own program, Constance Bennett Calls on You, on ABC radio in 1945-1946."
2428,gender,Constance_Bennett,American_actresses,"She had her own program, Constance Bennett ","In 1958, she hosted ""The Constance Bennett Show"" with Scott Vincent on ABC Radio."
2429,gender,Constance_Bennett,American_actresses,"In 1958, she hosted ""The Constance Bennett ","She had her own program, Constance Bennett Calls on You, on ABC radio in 1945-1946."
2430,gender,Constance_Bennett,American_actresses,"In 1958, she hosted ""The Constance Bennett ","In 1958, she hosted ""The Constance Bennett Show"" with Scott Vincent on ABC Radio."
2431,gender,Candice_Bergen,American_actresses,"Subsequently, Bergen hosted Exhale with Candice Bergen ","Subsequently, Bergen hosted Exhale with Candice Bergen on the Oxygen network.She also appeared in character roles in films, including Miss Congeniality, where she played villainous pageant host Kathy Morningside; she also portrayed the mayor of New York in Sweet Home Alabama and appeared in the Gwyneth Paltrow flight-attendant comedy, View from the Top."
2432,gender,Candice_Bergen,American_actresses,"Subsequently, Bergen hosted Exhale with Candice Bergen ","From its launch in 2008, Candice Bergen was a contributor for wowOwow.com, a website for women to talk culture, politics and gossip."
2433,gender,Candice_Bergen,American_actresses,"From its launch in 2008, Candice Bergen ","Subsequently, Bergen hosted Exhale with Candice Bergen on the Oxygen network.She also appeared in character roles in films, including Miss Congeniality, where she played villainous pageant host Kathy Morningside; she also portrayed the mayor of New York in Sweet Home Alabama and appeared in the Gwyneth Paltrow flight-attendant comedy, View from the Top."
2434,gender,Candice_Bergen,American_actresses,"From its launch in 2008, Candice Bergen ","From its launch in 2008, Candice Bergen was a contributor for wowOwow.com, a website for women to talk culture, politics and gossip."
2435,gender,Elizabeth_Berkley,American_actresses,Elizabeth Berkley is an American actress and  ,Elizabeth Berkley is an American actress and  reality show personality.
2436,gender,Jeannie_Berlin,American_actresses,"Jeannie Berlin is an American film, television ","Jeannie Berlin is an American film, television and stage actress and screenwriter, known for her role in the 1972 film The Heartbreak Kid,  for which she received Academy Award and Golden Globe nominations."
2437,gender,Jeannie_Berlin,American_actresses,"Jeannie Berlin is an American film, television ","Elaine May directed Jeannie Berlin in the 1972 film The Heartbreak Kid, which garnered Berlin Golden Globe and Academy Award nominations for Best Supporting Actress."
2438,gender,Jeannie_Berlin,American_actresses,Elaine May directed Jeannie Berlin in the ,"Jeannie Berlin is an American film, television and stage actress and screenwriter, known for her role in the 1972 film The Heartbreak Kid,  for which she received Academy Award and Golden Globe nominations."
2439,gender,Jeannie_Berlin,American_actresses,Elaine May directed Jeannie Berlin in the ,"Elaine May directed Jeannie Berlin in the 1972 film The Heartbreak Kid, which garnered Berlin Golden Globe and Academy Award nominations for Best Supporting Actress."
2440,gender,Barbara_Billingsley,American_actresses,"Barbara Billingsley was an American film, television, ","Barbara Billingsley was an American film, television, voice, and stage actress."
2441,gender,Thora_Birch,American_actresses,Thora Birch is an American actress and ,Thora Birch is an American actress and producer.
2442,gender,Karen_Black,American_actresses,"Karen Black at AllMovie
Works by or about ","Karen Black at AllMovie
Works by or about Karen Black in libraries
Stuck!"
